consumption,meter_id,reading_date_time
111.638,8718,2018-12-23 06:30
111.638,8718,2018-12-23 07:30
111.638,8718,2018-12-24 04:30
111.638,8718,2018-12-24 21:30
111.638,8718,2018-12-25 05:00
111.638,8718,2018-12-28 22:00
111.638,8718,2018-12-28 23:30
111.638,8718,2018-12-30 17:00
111.922,8718,2018-12-06 15:30
111.922,8718,2018-12-06 21:00
111.922,8718,2018-12-07 04:00
111.922,8718,2018-12-10 21:30
111.922,8718,2018-12-11 04:00
111.922,8718,2018-12-14 05:00
111.922,8718,2018-12-18 08:30
111.922,8718,2018-12-18 14:30
111.922,8718,2018-12-18 20:30
111.922,8718,2018-12-22 07:00
111.922,8718,2018-12-22 22:30
111.922,8718,2018-12-23 05:00
111.922,8718,2018-12-25 22:00
111.922,8718,2018-12-26 01:30
111.922,8718,2018-12-26 17:00
111.922,8718,2018-12-26 18:00
111.922,8718,2018-12-26 18:30
111.922,8718,2018-12-27 04:00
111.922,8718,2018-12-27 07:30
111.922,8718,2018-12-28 04:30
111.922,8718,2018-12-30 00:30
111.922,8718,2018-12-30 03:00
112.206,8718,2018-12-15 00:00
112.49,8718,2018-12-08 02:00
112.49,8718,2018-12-12 14:00
112.49,8718,2018-12-13 04:00
112.49,8718,2018-12-13 04:30
112.49,8718,2018-12-13 05:00
112.774,8718,2018-12-08 15:00
112.774,8718,2018-12-08 21:30
113.059,8718,2018-12-16 13:00
113.059,8718,2018-12-17 05:30
113.627,8718,2018-12-17 22:30
113.627,8718,2018-12-17 23:00
113.627,8718,2018-12-17 23:30
113.627,8718,2018-12-18 00:00
121.865,8718,2018-12-02 06:00
121.865,8718,2018-12-02 06:30
121.865,8718,2018-12-02 21:30
121.865,8718,2018-12-03 05:30
121.865,8718,2018-12-03 08:00
121.865,8718,2018-12-03 15:00
122.177,8718,2018-12-01 06:00
122.177,8718,2018-12-02 02:30
122.177,8718,2018-12-02 05:00
122.177,8718,2018-12-04 13:30
122.49,8718,2018-12-19 23:30
122.49,8718,2018-12-20 00:00
122.49,8718,2018-12-22 02:00
122.49,8718,2018-12-22 05:00
122.49,8718,2018-12-31 20:00
122.802,8718,2018-12-11 09:30
122.802,8718,2018-12-11 14:30
122.802,8718,2018-12-11 22:30
122.802,8718,2018-12-12 01:00
122.802,8718,2018-12-12 04:30
122.802,8718,2018-12-20 12:30
122.802,8718,2018-12-20 20:30
122.802,8718,2018-12-21 05:00
122.802,8718,2018-12-23 07:00
122.802,8718,2018-12-23 21:30
122.802,8718,2018-12-23 22:30
122.802,8718,2018-12-24 04:00
122.802,8718,2018-12-24 21:00
122.802,8718,2018-12-24 22:30
122.802,8718,2018-12-25 04:00
122.802,8718,2018-12-28 06:00
122.802,8718,2018-12-28 21:00
122.802,8718,2018-12-29 00:00
122.802,8718,2018-12-30 14:30
122.802,8718,2018-12-30 18:30
123.114,8718,2018-12-05 21:30
123.114,8718,2018-12-06 06:00
123.114,8718,2018-12-06 21:30
123.114,8718,2018-12-06 22:30
123.114,8718,2018-12-07 00:00
123.114,8718,2018-12-10 09:00
123.114,8718,2018-12-10 12:00
123.114,8718,2018-12-10 13:30
123.114,8718,2018-12-13 06:00
123.114,8718,2018-12-18 16:00
123.114,8718,2018-12-18 23:30
123.114,8718,2018-12-22 14:00
123.114,8718,2018-12-23 04:30
123.114,8718,2018-12-23 05:30
123.114,8718,2018-12-25 19:00
123.114,8718,2018-12-25 20:30
123.114,8718,2018-12-25 23:00
123.114,8718,2018-12-26 07:00
123.114,8718,2018-12-26 17:30
123.114,8718,2018-12-27 08:30
123.114,8718,2018-12-27 10:00
123.114,8718,2018-12-27 21:30
123.114,8718,2018-12-27 23:30
123.114,8718,2018-12-28 03:00
123.114,8718,2018-12-28 05:30
123.114,8718,2018-12-29 07:30
123.114,8718,2018-12-29 21:30
123.114,8718,2018-12-30 02:30
123.427,8718,2018-12-15 02:00
123.739,8718,2018-12-07 11:00
123.739,8718,2018-12-07 14:00
123.739,8718,2018-12-07 22:30
123.739,8718,2018-12-12 12:30
123.739,8718,2018-12-12 15:30
123.739,8718,2018-12-12 22:00
123.739,8718,2018-12-15 22:30
124.052,8718,2018-12-08 07:00
124.052,8718,2018-12-08 07:30
124.364,8718,2018-12-16 22:30
124.989,8718,2018-12-17 06:00
132.943,8718,2018-12-02 19:00
132.943,8718,2018-12-02 22:00
132.943,8718,2018-12-03 09:00
132.943,8718,2018-12-03 09:30
132.943,8718,2018-12-03 12:30
132.943,8718,2018-12-04 03:00
133.284,8718,2018-12-01 06:30
133.284,8718,2018-12-01 22:00
133.284,8718,2018-12-04 23:00
133.284,8718,2018-12-05 03:30
133.625,8718,2018-12-19 21:30
133.625,8718,2018-12-21 23:30
133.625,8718,2018-12-22 00:00
133.625,8718,2018-12-31 07:30
133.966,8718,2018-12-10 05:30
133.966,8718,2018-12-11 13:00
133.966,8718,2018-12-12 05:00
133.966,8718,2018-12-12 05:30
133.966,8718,2018-12-20 10:00
133.966,8718,2018-12-20 14:00
133.966,8718,2018-12-20 14:30
133.966,8718,2018-12-20 16:00
133.966,8718,2018-12-24 00:00
133.966,8718,2018-12-24 05:00
133.966,8718,2018-12-24 07:30
133.966,8718,2018-12-24 09:30
133.966,8718,2018-12-24 12:30
133.966,8718,2018-12-24 14:00
133.966,8718,2018-12-28 21:30
133.966,8718,2018-12-30 06:00
133.966,8718,2018-12-30 06:30
133.966,8718,2018-12-30 15:30
133.966,8718,2018-12-30 16:00
133.966,8718,2018-12-30 21:00
134.307,8718,2018-12-06 02:30
134.307,8718,2018-12-06 13:30
134.307,8718,2018-12-10 06:30
134.307,8718,2018-12-10 14:00
134.307,8718,2018-12-10 22:30
134.307,8718,2018-12-18 11:30
134.307,8718,2018-12-18 16:30
134.307,8718,2018-12-22 10:00
134.307,8718,2018-12-22 14:30
134.307,8718,2018-12-22 21:00
134.307,8718,2018-12-23 01:00
134.307,8718,2018-12-23 04:00
134.307,8718,2018-12-25 06:00
134.307,8718,2018-12-25 13:30
134.307,8718,2018-12-25 17:00
134.307,8718,2018-12-25 18:30
134.307,8718,2018-12-25 20:00
134.307,8718,2018-12-26 05:30
134.307,8718,2018-12-26 23:30
134.307,8718,2018-12-27 06:30
134.307,8718,2018-12-27 22:00
134.307,8718,2018-12-29 08:00
134.648,8718,2018-12-14 06:30
134.648,8718,2018-12-14 10:00
134.648,8718,2018-12-14 23:30
134.648,8718,2018-12-15 04:00
134.648,8718,2018-12-15 04:30
134.648,8718,2018-12-15 05:00
134.988,8718,2018-12-07 06:00
134.988,8718,2018-12-07 13:00
134.988,8718,2018-12-12 19:30
134.988,8718,2018-12-15 23:00
134.988,8718,2018-12-15 23:30
134.988,8718,2018-12-16 04:00
134.988,8718,2018-12-16 05:30
135.329,8718,2018-12-08 16:30
135.67,8718,2018-12-16 14:30
135.67,8718,2018-12-17 05:00
136.352,8718,2018-12-17 07:00
136.352,8718,2018-12-18 04:00
144.022,8718,2018-12-02 20:30
144.022,8718,2018-12-03 10:30
144.022,8718,2018-12-03 22:30
144.391,8718,2018-12-04 16:30
144.391,8718,2018-12-04 22:00
144.391,8718,2018-12-05 04:00
144.76,8718,2018-12-19 06:00
144.76,8718,2018-12-21 06:00
144.76,8718,2018-12-21 13:30
144.76,8718,2018-12-22 04:00
144.76,8718,2018-12-31 07:00
144.76,8718,2018-12-31 17:30
144.76,8718,2018-12-31 19:30
145.13,8718,2018-12-09 22:00
145.13,8718,2018-12-11 06:00
145.13,8718,2018-12-11 10:30
145.13,8718,2018-12-12 04:00
145.13,8718,2018-12-20 11:00
145.13,8718,2018-12-20 19:00
145.13,8718,2018-12-23 20:30
145.13,8718,2018-12-23 22:00
145.13,8718,2018-12-24 06:00
145.13,8718,2018-12-24 07:00
145.13,8718,2018-12-24 11:00
145.13,8718,2018-12-24 17:00
145.13,8718,2018-12-25 05:30
145.13,8718,2018-12-28 07:00
145.13,8718,2018-12-28 09:30
145.13,8718,2018-12-28 19:30
145.499,8718,2018-12-06 15:00
145.499,8718,2018-12-07 00:30
145.499,8718,2018-12-13 15:30
145.499,8718,2018-12-18 09:30
145.499,8718,2018-12-18 14:00
145.499,8718,2018-12-18 18:00
145.499,8718,2018-12-18 21:30
145.499,8718,2018-12-22 08:30
145.499,8718,2018-12-22 13:00
145.499,8718,2018-12-22 16:00
145.499,8718,2018-12-22 17:30
145.499,8718,2018-12-22 23:30
145.499,8718,2018-12-25 17:30
145.499,8718,2018-12-26 05:00
145.499,8718,2018-12-26 07:30
145.499,8718,2018-12-26 09:00
145.499,8718,2018-12-26 14:00
145.499,8718,2018-12-26 15:00
145.499,8718,2018-12-26 15:30
145.499,8718,2018-12-27 07:00
145.499,8718,2018-12-27 08:00
145.499,8718,2018-12-27 11:30
145.499,8718,2018-12-27 14:00
145.499,8718,2018-12-29 07:00
145.499,8718,2018-12-29 22:30
145.868,8718,2018-12-14 09:00
145.868,8718,2018-12-14 13:30
145.868,8718,2018-12-15 02:30
146.238,8718,2018-12-07 08:30
146.238,8718,2018-12-07 12:30
146.238,8718,2018-12-07 21:00
146.238,8718,2018-12-07 23:30
146.238,8718,2018-12-12 09:00
146.238,8718,2018-12-12 18:00
146.238,8718,2018-12-16 04:30
146.607,8718,2018-12-08 06:30
146.976,8718,2018-12-16 06:00
146.976,8718,2018-12-16 06:30
146.976,8718,2018-12-16 11:30
146.976,8718,2018-12-16 20:00
146.976,8718,2018-12-17 00:30
147.715,8718,2018-12-17 09:30
155.1,8718,2018-12-02 08:00
155.1,8718,2018-12-02 17:30
155.1,8718,2018-12-02 22:30
155.1,8718,2018-12-03 06:30
155.1,8718,2018-12-03 12:00
155.1,8718,2018-12-03 13:30
155.498,8718,2018-12-01 07:00
155.498,8718,2018-12-01 21:00
155.498,8718,2018-12-04 12:30
155.498,8718,2018-12-04 15:00
155.498,8718,2018-12-04 23:30
155.498,8718,2018-12-05 05:00
155.896,8718,2018-12-19 14:00
155.896,8718,2018-12-19 22:00
155.896,8718,2018-12-21 08:00
155.896,8718,2018-12-21 22:30
155.896,8718,2018-12-22 04:30
155.896,8718,2018-12-31 19:00
156.293,8718,2018-12-09 07:00
156.293,8718,2018-12-09 12:30
156.293,8718,2018-12-09 14:00
156.293,8718,2018-12-11 09:00
156.293,8718,2018-12-11 11:00
156.293,8718,2018-12-11 12:00
156.293,8718,2018-12-11 15:00
156.293,8718,2018-12-11 23:00
156.293,8718,2018-12-20 09:00
156.293,8718,2018-12-20 11:30
156.293,8718,2018-12-20 17:30
156.293,8718,2018-12-23 11:30
156.293,8718,2018-12-23 20:00
156.293,8718,2018-12-24 06:30
156.293,8718,2018-12-24 17:30
156.293,8718,2018-12-24 19:00
156.293,8718,2018-12-24 19:30
156.293,8718,2018-12-28 12:00
156.293,8718,2018-12-28 18:00
156.293,8718,2018-12-30 07:00
156.293,8718,2018-12-30 17:30
156.691,8718,2018-12-05 17:00
156.691,8718,2018-12-05 20:00
156.691,8718,2018-12-05 20:30
156.691,8718,2018-12-06 08:00
156.691,8718,2018-12-06 10:00
156.691,8718,2018-12-06 11:30
156.691,8718,2018-12-06 16:00
156.691,8718,2018-12-06 18:00
156.691,8718,2018-12-06 22:00
156.691,8718,2018-12-10 15:30
156.691,8718,2018-12-10 22:00
156.691,8718,2018-12-13 09:30
156.691,8718,2018-12-13 22:30
156.691,8718,2018-12-18 19:00
156.691,8718,2018-12-18 21:00
156.691,8718,2018-12-19 05:00
156.691,8718,2018-12-19 05:30
156.691,8718,2018-12-22 15:30
156.691,8718,2018-12-25 15:00
156.691,8718,2018-12-25 21:30
156.691,8718,2018-12-27 11:00
156.691,8718,2018-12-27 12:00
156.691,8718,2018-12-27 21:00
156.691,8718,2018-12-29 22:00
156.691,8718,2018-12-30 00:00
157.089,8718,2018-12-14 22:30
157.089,8718,2018-12-15 05:30
157.487,8718,2018-12-07 10:30
157.487,8718,2018-12-07 12:00
157.487,8718,2018-12-07 13:30
157.487,8718,2018-12-07 22:00
157.487,8718,2018-12-08 01:30
157.487,8718,2018-12-12 21:00
157.487,8718,2018-12-16 05:00
157.884,8718,2018-12-08 08:30
157.884,8718,2018-12-08 12:00
157.884,8718,2018-12-08 14:00
157.884,8718,2018-12-08 15:30
157.884,8718,2018-12-08 19:00
159.077,8718,2018-12-17 06:30
159.077,8718,2018-12-17 08:30
159.077,8718,2018-12-17 22:00
159.077,8718,2018-12-18 04:30
166.179,8718,2018-12-02 07:00
166.179,8718,2018-12-02 13:30
166.179,8718,2018-12-02 15:00
166.179,8718,2018-12-03 07:30
166.179,8718,2018-12-03 08:30
166.179,8718,2018-12-03 11:00
166.179,8718,2018-12-03 13:00
166.179,8718,2018-12-03 14:00
166.179,8718,2018-12-03 21:00
166.605,8718,2018-12-01 07:30
166.605,8718,2018-12-01 13:30
166.605,8718,2018-12-01 15:00
166.605,8718,2018-12-04 09:30
166.605,8718,2018-12-04 14:00
166.605,8718,2018-12-04 21:00
167.031,8718,2018-12-19 09:00
167.031,8718,2018-12-19 20:00
167.031,8718,2018-12-20 05:30
167.031,8718,2018-12-21 06:30
